business_id,categories
5vLVIomtminS_q8itJquEQ,"['Burgers', 'Restaurants']"
CnuxQ4_7j9MKyQiO5YWsFA,"['Burgers', 'Fast Food', 'Restaurants']"
HlvPa_iypwt5RwUHl-Dz3g,"['Chinese', 'Restaurants']"
2kCgC1VAEs3K8SJ86S6Fog,"['Pizza', 'Restaurants']"
2VuPoaFPktvtAqTX_Fzc-A,"['Mexican', 'Restaurants']"
sMqHQEFxgJiAixHdTiEqTA,"['Pizza', 'Restaurants']"
jyF0rwmQEIdDWVtP5vlf3w,"['American (Traditional)', 'Restaurants']"
Z2ks3quiwbkMDY1sVDW9OQ,"['Burgers', 'Fast Food', 'Restaurants']"
dFXkyOXaS1WXjBDiCcpwkw,"['Chinese', 'Restaurants']"
lX3XYcMWoRlHjrmkoGNefQ,"['Chicken Wings', 'Restaurants']"
ji0VxQpFQvzzYMy9fY5fvw,['Restaurants']
friprEn-aT_WmhmIF3pGmg,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
2_0P2AmSSFtPgddio0MgYA,"['German', 'Restaurants']"
BO0zz8gort7o-6KuecIv3Q,"['Seafood', 'American (Traditional)', 'Restaurants']"
_Bz6YWNI5bi0gqQI4GLvqQ,"['Delis', 'Sandwiches', 'Salad', 'Restaurants']"
DLvH3Ck9R8fO_I89maDNIA,"['Seafood', 'Restaurants']"
SVKC_-gIQFkHElZ6bFsE6g,"['Restaurants', 'Pizza', 'Italian']"
l2ynPEBj9S_yN9gjg32tBA,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
AUDuCSWYzzRP3H2w7TxtuQ,"['American (Traditional)', 'Steakhouses', 'Barbeque', 'Restaurants']"
Bvj-UP9khEzuwDIW7eJNOg,"['Steakhouses', 'Restaurants']"
Gw5POFxBRoJxN_ZYhk6lgQ,"['Food', 'Sandwiches', 'Bagels', 'Breakfast & Brunch', 'Restaurants']"
DE_11y6_vCmPBlbeYskh-Q,"['Bars', 'American (Traditional)', 'Nightlife', 'Steakhouses', 'Sports Bars', 'Restaurants']"
4WsTFTH8GgnyFHwrH9nHzA,"['Bars', 'Salad', 'Wine Bars', 'Nightlife', 'Italian', 'Restaurants']"
QMZe84KFyZy0IlCBb1v91A,"['American (Traditional)', 'Barbeque', 'Restaurants']"
MMgjU4K0D9RLsb7BWEic4g,"['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']"
PVooCeYIrp9E2rtrL4R98g,"['American (Traditional)', 'Restaurants']"
D6sriF-ak-e5D_MTsPc3wg,"['Fast Food', 'Restaurants']"
5p3Tqyp19UowO0-dAFvxMw,"['Buffets', 'Chinese', 'Restaurants']"
t7LwErjDk4yBpLzvoiVD9w,"['Fast Food', 'Restaurants']"
T1jYZFB_7cqdhuvzpxfFWQ,['Restaurants']
Zm9uQ4SYpZzUb3epDMeb7A,"['Chinese', 'Restaurants']"
LT0AgHTpDifuHSXgyLmJwg,"['American (Traditional)', 'Hot Dogs', 'Breakfast & Brunch', 'Restaurants']"
USdRzNk14UdjZWFgBJb0wA,"['American (New)', 'Southern', 'French', 'Restaurants']"
ePP0Eqz8JKSbtdt2phiB4A,"['Cajun/Creole', 'American (Traditional)', 'Bars', 'Pubs', 'Nightlife', 'Restaurants']"
ASwN3Ih0Eh1oH0npLbzVjA,"['Greek', 'American (Traditional)', 'Mediterranean', 'Restaurants']"
Lt9o2RmacVY2L-IWLA8uTg,"['American (Traditional)', 'Restaurants']"
gpCtDCSXIoQx70cq9itfNA,"['Burgers', 'Hot Dogs', 'Sandwiches', 'Restaurants']"
-6JY1T0w4XETux5kGOj84g,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
WuCcv_Dyd_1B_1-4jwK7sQ,"['Pubs', 'Irish', 'Nightlife', 'Bars', 'Restaurants']"
rT-iPtIXMKj3dTcl87lbOw,"['Chinese', 'Restaurants']"
vIXUw1cLG84-m8LzOg3f-w,"['Burgers', 'Bars', 'Restaurants', 'Sports Bars', 'Nightlife']"
6eOtk-hsb6uz_5FTsb4tkA,"['Delis', 'Restaurants']"
4glD2-evDFddHjQaEVpCPQ,"['Sushi Bars', 'Japanese', 'Restaurants']"
U_RvpPJNn24oWJo07x2j7w,"['Seafood', 'Restaurants']"
ym9QwkmB5ZKTyj7q5huTDw,"['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'American (New)', 'Restaurants']"
OkPX0a9PUrhr6oNgE_FB_w,"['Burgers', 'Restaurants']"
QMX1ssofSveU3qhVAKLnXA,"['Korean', 'Seafood', 'Japanese', 'Restaurants']"
XzhsJecsCYj-Wc32zOWqmg,"['Southern', 'Restaurants']"
9fxTX1uyyYF4ugx68AG2sg,"['American (New)', 'Southern', 'Restaurants']"
utyqO_IVBAN8ULZmi52XaA,"['Chinese', 'Restaurants']"
9XKIFRBT-UTglX3wBGPAAA,"['Fast Food', 'Restaurants']"
df7cda6f5lMADGnoVHd8pg,"['American (New)', 'Restaurants']"
Heon0PS3J4RGmMa-VflCuA,"['Fast Food', 'Mexican', 'Restaurants']"
-Am2JVkb7nwvBAUwSugG0A,"['Breakfast & Brunch', 'American (New)', 'Southern', 'Restaurants']"
mpDxBBGywUE6GRRKja3sBA,"['Soul Food', 'Southern', 'Restaurants']"
onv6-u283dEMVkFeAixYtw,"['American (Traditional)', 'Restaurants']"
6ICGve6UyGPuLaGrKQBVuw,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
NTfUFk8GyOLL1uPbEO-pVg,"['American (New)', 'Southern', 'Restaurants']"
_CFgU43jk6pX1cm_Nc1vHw,['Restaurants']
e8kqqWU9247Nn5VAF5sDkQ,"['Pizza', 'Restaurants']"
SjsguOTm7kQ_B3QcfHH-3A,"['American (Traditional)', 'Restaurants']"
z24h6ZYnZiWjlDTuLXG9jw,"['Restaurants', 'Italian']"
WYnveDiSEXLCeNkLZrXibQ,"['Bars', 'Food', 'Beer, Wine & Spirits', 'Delis', 'Nightlife', 'Sports Bars', 'Restaurants']"
EwuvZCcVHkICgTbqCEjikA,"['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
6SxAOEXHzNjWQMQ9Nnos3A,"['Dive Bars', 'Bars', 'Nightlife', 'Delis', 'Restaurants']"
kAid56AY_laxGYslMdsYJw,"['Pizza', 'Restaurants']"
CChwRoYVXA3QZulS8a6xOQ,"['Bars', 'Seafood', 'Wine Bars', 'Nightlife', 'Steakhouses', 'Restaurants']"
T998Ez8h8CeZg1eNVbG77w,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
t5l-H2KdY4MQgLDMENz9WQ,"['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'Sports Bars', 'Restaurants']"
C9CF7p53Y0L5ErKRhhFhng,"['Soul Food', 'American (New)', 'Restaurants']"
OOPBFViU0cl_GryJOEEUcg,"['Restaurants', 'Italian']"
-R7uChoaVzwNvPNMT1gOuw,"['American (Traditional)', 'Restaurants']"
R6bBcQaHFHHpndTzMEHjXA,"['Burgers', 'American (Traditional)', 'Restaurants']"
nkNdTqpv1m5GBKx8xrpluw,"['Burgers', 'Sandwiches', 'Restaurants']"
LUylwiKNsS7_iumytRgAmw,"['Food', 'Sandwiches', 'Bagels', 'Breakfast & Brunch', 'Restaurants']"
TLrX4FECQDFz-E45TI_9ow,"['Seafood', 'Restaurants']"
e5J3s-xxs1S6PPHJhldBEA,"['Bars', 'Sushi Bars', 'Nightlife', 'Lounges', 'American (New)', 'Restaurants']"
DjnNu1sWHEJpNBnW7CSdzA,"['Sandwiches', 'Restaurants']"
e2K0YQel5Fth0_vur2dN8w,"['Pizza', 'Restaurants']"
qqVmZ3H7j06pcJFaSA4pcg,"['Food', 'Coffee & Tea', 'Cafes', 'Diners', 'Restaurants']"
4-B5ou1FbGVjVEQd3FAoIA,"['Sandwiches', 'Restaurants']"
Ak6ThDexfSFwoajgOpio8g,"['Food', 'Specialty Food', 'Grocery', 'Southern', 'Restaurants']"
eEMw81tZOYgW2xRX7o7W4g,"['American (New)', 'Restaurants']"
WN-cvQpxRoqkcAg50fJaPw,"['Chinese', 'Restaurants']"
PowgfhnMrRKscqecHZdLzQ,"['Latin American', 'Nightlife', 'Dance Clubs', 'Restaurants']"
376PDtBpGi74Os08TvCkhg,"['French', 'Restaurants']"
G5dIek0rXPTHlqlJpCNmpw,"['American (New)', 'Restaurants']"
biNr0NdUU_dPXgWEhGJNZg,"['Burgers', 'Fast Food', 'Restaurants']"
v96eOvQGYHukDu_UWqNl4A,"['American (Traditional)', 'Southern', 'Restaurants']"
-dOhouYkZyKQnV45tJ7tKQ,"['Pizza', 'Sandwiches', 'Restaurants']"
ePogmFFQkAy68Ne0VVUGBg,"['Bars', 'Restaurants', 'Nightlife', 'Tex-Mex']"
b856Q36EWKbwbm_XdJER8Q,"['Breakfast & Brunch', 'American (Traditional)', 'Southern', 'Restaurants']"
wpFOZbONc7qUYz6YmBfKuQ,"['American (New)', 'Barbeque', 'Restaurants']"
eaqJQP6bp7rQJQt5KqfvxQ,"['Wine Bars', 'Bars', 'Mediterranean', 'Nightlife', 'Restaurants']"
hBscDTusN57Ai0SnkQK8Sg,"['Asian Fusion', 'Sushi Bars', 'Restaurants']"
d4t1qlm-mjhBmDUdboq5Uw,"['Burgers', 'Restaurants']"
CDH2dyRcJUDPM1xj4AD0lQ,"['Caribbean', 'Restaurants']"
JgGpBGMAb1Nc2Z5jVIwZMA,"['Chinese', 'Restaurants']"
L9D9xHVgCo71ZoO1ZBGOsQ,"['Delis', 'Restaurants']"
uDoTFFud2mXE3VT1Jt9L5A,"['Fondue', 'Salad', 'French', 'Restaurants']"
FRYCe6Yc0rPzzloSWSsl1g,"['Delis', 'Barbeque', 'Restaurants']"
MQnNtW1lHS-eid3QNUoUIw,"['Restaurants', 'Italian']"
n2MTry6EWZKwDxxm9-povQ,"['Sandwiches', 'Restaurants']"
nuCgH96Tfe6CFXznvmKdhA,"['Pakistani', 'Indian', 'Restaurants']"
MMNBgMQCdwyVoNaHg0h_QA,"['Vegetarian', 'Sushi Bars', 'Asian Fusion', 'Restaurants']"
KT9EiMOGpAgFBwVG4GakNg,"['Chinese', 'Restaurants']"
c9D0yUos-jGOZaUv7SgCFw,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
oYo5e7TUAYGRdx_0rjohww,"['Ethiopian', 'Restaurants']"
l3mzaesyc90rxXt2d4HpTg,"['Pizza', 'Restaurants']"
8PsQqhrAH5uqJ7HODOmXYg,"['Greek', 'Restaurants']"
cibtubYc6gd8T6Y-nPPByw,"['Chinese', 'Restaurants']"
nhPdxY-jbf-XVQ6Hq6qJPw,"['Food', 'Ice Cream & Frozen Yogurt', 'American (Traditional)', 'Restaurants']"
G3EsKzy3i-CvrEDjZzTV0g,"['Chinese', 'Restaurants']"
hcExsJU0RQ137Nc6pasRsA,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
TwwD5FQSe0vk1Ecp89HjEw,"['American (New)', 'Restaurants']"
jTGQUWGIVvL-aY03C5BEmw,"['Nightlife', 'Jazz & Blues', 'Cajun/Creole', 'Arts & Entertainment', 'Restaurants']"
YbqNbrnOEk2T0qIBbTivuQ,"['Soul Food', 'Southern', 'Restaurants']"
CE6TWiZ1hraCilyXIfxu4w,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
sXUMme0o3rS14edjipVN0w,"['American (Traditional)', 'Restaurants']"
X7VdashktoAExx5ksEBLXQ,"['Barbeque', 'Restaurants']"
xLWe6cylMsYl_TtmC9wlXA,"['Burgers', 'Restaurants']"
nm6fSZhNrxbf8ZePK_X4fA,['Restaurants']
Au4_MxEizbOUYTtgqd0LCg,"['Chinese', 'Restaurants']"
OigTHfCur-D8Ne-bV1ngOg,"['Steakhouses', 'Restaurants']"
rpq5pRzrVPXt9wKm17LV7Q,"['American (New)', 'Restaurants']"
X-uPUUV7xPiKivsQzJD-wg,"['Burgers', 'Fast Food', 'Restaurants']"
MCFxbw9hQYejyvg59T44TA,"['Restaurants', 'Italian']"
z2uFdzUyJniU4yysFJvSrQ,"['Soul Food', 'Restaurants']"
Uo2KWGChc_CBl6XsIvQVlg,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
5yc3THt7S1wxXYcZ4uEmKQ,"['Seafood', 'Restaurants']"
q52H04woL1Oy1CVrUQu3bg,"['Burgers', 'Fast Food', 'Restaurants']"
xopQn_MCE8bSBOyhsj6pVw,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
xwQZW0571-QzEpQ4OjcC5g,"['American (New)', 'Sandwiches', 'Restaurants']"
URkv8wB2g6peiTiEaVY0Lg,['Restaurants']
P4r-LsB1ldgvlgli40Yu-Q,"['Burgers', 'Fast Food', 'Restaurants']"
crKd3Kf3YYP8znwoMvcA-g,"['Greek', 'Restaurants']"
tw3wtf5ou5TcuIvidn3cOQ,"['Diners', 'Restaurants']"
M89wkxqAcXuVMtWh91BIjg,"['Greek', 'Barbeque', 'Restaurants']"
giv6uBI98vnyB3rVi0mM6w,"['Chicken Wings', 'Restaurants']"
diPvh48CJsNW0hsf9981ZA,"['Italian', 'American (New)', 'Restaurants']"
1AXQja1QV47FGU0Jp0CSxw,"['Fast Food', 'Restaurants']"
xP-6TN10JA_7C6-V1-JOEQ,"['Breakfast & Brunch', 'Restaurants']"
6Re0uCzZeFxVUo8R9eqqXw,"['Burgers', 'Fast Food', 'Restaurants']"
cpxwd_iFG3Oh1LUMJn0rOQ,"['Barbeque', 'Restaurants']"
rKe_bNOK1VlSbO-A6m0gvw,"['American (Traditional)', 'Restaurants']"
DNr2McGXQLleQkJ0zaCBHQ,"['Pizza', 'Restaurants']"
4kM-mP7z1nP015R2Tlz1Tw,"['Burgers', 'Fast Food', 'Restaurants']"
wtUaFgHGHnopdYh5m-a25Q,"['Burgers', 'Restaurants']"
ZNeCNP1DZ6hRIpT0q-p6Kg,"['American (Traditional)', 'Restaurants']"
hIQRiE3UsYH7UsrsDwJwLA,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
ON-DoD4En7AdUIXVhTG5hg,"['American (Traditional)', 'Restaurants']"
WkD7OrSIHLzgOQo9wQHu-A,"['Delis', 'American (Traditional)', 'Sandwiches', 'Restaurants']"
CxGK5_GoIhG9798zYPsvfA,"['Mexican', 'Restaurants']"
IKUVWL75eSoC71G2fBphmA,"['Taiwanese', 'Chinese', 'Restaurants']"
Y_OeiGhTm6ZEfZ1UQgM_wA,"['Japanese', 'Restaurants']"
kv-luwyaJYF3yCk2__-27g,"['Burgers', 'Restaurants']"
4CPrhBc4Ado90fj7PG6jrA,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants']"
1gKBusJMk66ypwEKF0vOAA,"['Seafood', 'Steakhouses', 'Restaurants']"
s-cFWOk9LXXZCrm4lKpjEg,"['Chinese', 'Restaurants']"
UzMMpUFwJhwUkHOyeXeWsQ,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
KLYI39LFvsPzS_2-j9qgIA,"['American (New)', 'Restaurants']"
3uhvCZnMzRcV7Cg-BDLkfA,"['Chinese', 'Restaurants']"
o0AplKb5Mn-FSs35nScn8g,"['Pizza', 'Restaurants']"
BOp3jcpYy31M85H1DLnEEw,"['Seafood', 'Sushi Bars', 'Restaurants']"
Lw-01HQDswygHvAZfwkpxA,"['Greek', 'American (Traditional)', 'Fast Food', 'Restaurants']"
AvVRPaKoiYl1lrP8Voi0Fw,"['Pizza', 'Restaurants']"
UFvogJEUiLSJwyx2LSz2uQ,"['Bars', 'Persian/Iranian', 'Middle Eastern', 'Nightlife', 'Hookah Bars', 'Restaurants']"
90ZdW5Hq-QHKFxLsO3T5FA,"['Food', 'Soul Food', 'Grocery', 'Caribbean', 'Restaurants']"
dYW2bONI4ctcpc7d-Wk9Vw,"['Fast Food', 'Restaurants']"
RT-0cJb_8-WYhRuCfKxDjw,"['Chinese', 'Restaurants']"
KQqkkg5jaxIbdMIG4MJCIw,"['Breakfast & Brunch', 'Restaurants']"
AL259yRTSk5jQp6C4tjSiA,"['Mexican', 'Restaurants']"
o9aeTDq7cOkqv_zzPPIMqw,"['Burgers', 'Fast Food', 'Restaurants']"
dvRLvL3naAkkQtlTz0iI-Q,"['Fast Food', 'Chicken Wings', 'Restaurants']"
rD5XQKYlMLA383nep4NrGA,"['Fast Food', 'Chicken Wings', 'Restaurants']"
Lom8K4ZK5LIlRe2ZO90s9w,"['Chinese', 'Restaurants']"
CESMPxEWnj42f4nTXV3_yw,"['American (Traditional)', 'Restaurants']"
F-e-sWfVd3eCYll3BP1QFA,"['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
-s-OW4Kr9YY3SBmRdpgFdQ,"['Breakfast & Brunch', 'Restaurants']"
hS1ShVIy8qLrRv9VXFFcww,"['Burgers', 'Fast Food', 'Hot Dogs', 'Restaurants']"
p_HFt0I92MHDNPWvdtyEBA,"['Mexican', 'Restaurants']"
R2Ej1vlJyZ__BOLF1uMqpw,"['Delis', 'Restaurants']"
z4KtKRuuwU6eJAI68ChE-w,"['Pizza', 'Restaurants']"
cSqhO3YZzsjugxCIhZfF4A,"['Food', 'Sandwiches', 'Grocery', 'Delis', 'Restaurants']"
KpJeQaB0ca6k1-Wdduokqw,"['Greek', 'Restaurants']"
QfkktmltWkPW4yZ87198LQ,['Restaurants']
0sbPpUIyTpcx90bLRsVx0w,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
oDEaIbq68RkKu2z_kLeMdw,"['Chinese', 'Restaurants']"
giW-WetbMSGs6FOp0cl9eA,"['Caterers', 'Event Planning & Services', 'Barbeque', 'Restaurants']"
mh1le9QGMrZLohAjfheJJg,"['Fast Food', 'Restaurants']"
ZTNGApbH_9iMvlQ_t06LwA,"['Food', 'Delis', 'Grocery', 'Restaurants']"
gERW5IQPZyPz7TQvKus1mg,"['Burgers', 'Fast Food', 'Restaurants']"
31IcDxg3P4P2kCjZ3OLCNQ,"['Chinese', 'Restaurants']"
xgKc4T6TTY_fassEUHZStA,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
SXvbOMPd7jNgTkY6pqMWGw,"['Chinese', 'Restaurants']"
7FZ9597M9LhHXGbBD-0VFg,"['Barbeque', 'Restaurants']"
DPtF2QWAMllTudwSeWBbhA,['Restaurants']
xhg1i3DoJvvTSxtGZ4j5Gw,"['Sandwiches', 'Salad', 'Restaurants']"
5WeccFfcgqpuHJiWegAclw,"['Burgers', 'American (Traditional)', 'Restaurants']"
pZt38dlsMaoRzSh7-f3f0Q,"['Burgers', 'Fast Food', 'Restaurants']"
2iiCazdKZjFYy46FR8iySA,"['Southern', 'Restaurants']"
27cIh0prWEOO2anhGx2G8A,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
gdmp-Gr57NxZbzdkdBRpAQ,"['Caribbean', 'Restaurants']"
va9aHf7SEIfKLnvOmeavIw,"['Fast Food', 'Japanese', 'Restaurants']"
687wG68J1XicP5YzMqKqFQ,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
jr8D3lu1S0-eRpIVxkKnMA,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
Khv_fiHqB4JcMkzzz7yd7Q,"['American (New)', 'Restaurants']"
r-pBY6vR_Iu5XhPRvPnquw,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
t719u5GZY0yPX4U7t5whrg,"['Delis', 'Sandwiches', 'Salad', 'Restaurants']"
TEI2iTi3qL3r0yz2Ha5iLQ,"['Burgers', 'Fast Food', 'Restaurants']"
c2RzHxH4DQcH4A-a5FpidQ,"['Pizza', 'Restaurants']"
CnQpjJ37QT75YA_OAzqgDw,"['Fast Food', 'Restaurants']"
IbWfpebkP64zWgc9-ZVtZA,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
i-tKO0n-1Tq6sTFUrhg9-Q,"['Chinese', 'Restaurants']"
kCFGPmD5fP8YsmSTPjaCyw,"['Food', 'Specialty Food', 'Delis', 'Meat Shops', 'Sandwiches', 'Restaurants']"
6-jlUgqp0Mv3PUzMGjrb0A,"['Greek', 'Mediterranean', 'Restaurants']"
5pa2LaT37MOBBmUr36J-eQ,"['American (New)', 'Restaurants']"
pvaUE-Cmg6k37GQ-LluOLw,"['Burgers', 'Fast Food', 'Restaurants']"
3IQSDaqbnqACADJWlXpRkA,"['Fast Food', 'Restaurants']"
P0aKJw8rb0DKLaGottHEAw,"['Sushi Bars', 'Japanese', 'Restaurants']"
4zr5_OOjwTdOEE7d_181RA,"['Indian', 'Restaurants']"
qam5QKFE2a8MQBkxznrr3w,"['Bars', 'Chinese', 'Seafood', 'Cocktail Bars', 'Nightlife', 'Restaurants']"
DReLu6HuFOm4p-jYZpgQkw,"['Thai', 'Restaurants']"
gG7j-FWm_2VFf_lnH8dWOg,"['Fast Food', 'Chicken Wings', 'Restaurants']"
wtsZRbvnrDwQK2w_HAP0rQ,"['Chinese', 'Restaurants']"
ttsxQ4P_jEqKLxwkLUI8_w,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
i-cEO98lTS10WH30FyKvGA,"['Nightlife', 'Bars', 'Tex-Mex', 'Restaurants']"
-9Zy-3vhvOtsY5u2taOfQQ,"['American (Traditional)', 'Restaurants']"
QoCjVVy4--QNyVRkzQTCEg,"['Chinese', 'Restaurants']"
xLZilmaLXY0r-dBFaiLxww,"['Japanese', 'Restaurants']"
f9WqdqHuZtwg41HDLSKaPA,"['Thai', 'Restaurants']"
jm2VltGSjXCX6Da27Y-Ndw,"['Thai', 'Restaurants']"
ukmUw9Lk6JjS6cndXlCj1A,"['Fast Food', 'Restaurants']"
NHIWIA3g7oLZ5gW1tpjf8w,"['Steakhouses', 'Restaurants']"
2kz1P9SlJNAndRkXk4bCDA,"['Mexican', 'Restaurants']"
bffCUYaQ4FejTfu_xFwjyQ,"['Greek', 'Restaurants']"
eMFD4FA8NVAlUAeBl4EVNw,"['Fast Food', 'Sandwiches', 'Restaurants']"
rg1-6A-8SKXGh_p-Abbyxg,"['Mexican', 'Restaurants']"
pabBnIObNHlmVkviQgnkGA,"['Pizza', 'Restaurants']"
ULvDCr7r9sMU1iSwgTHXsA,"['Pakistani', 'Indian', 'Buffets', 'Restaurants']"
fBX9zO0TYlI05G8Mw5xSBw,"['Fast Food', 'Restaurants']"
GNKcvMI0RyVQyEA4jNQXjQ,"['Restaurants', 'Italian']"
SgjcjIxsAlVkcrtLaLxtTg,"['Nightlife', 'Bars', 'American (Traditional)', 'Tex-Mex', 'Restaurants']"
JId-omv3reUpFcL0dhhegQ,"['Fast Food', 'Restaurants']"
UUs667cl2g2SjmWcOYgCVw,"['Bars', 'American (Traditional)', 'Chicken Wings', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']"
E9s5A9n0KmPV764ldWu6iQ,"['Food', 'Delis', 'Grocery', 'Restaurants']"
hlME5-P2CudNDCUSIX2cxQ,"['Greek', 'Restaurants']"
M8CC5_9vEvt1yOI2pnkvKA,"['Food', 'Ice Cream & Frozen Yogurt', 'Sandwiches', 'Restaurants']"
CN6AB-R4OLsKxFhQ1Kk68g,"['Hotels & Travel', 'Restaurants', 'Event Planning & Services', 'Hotels']"
qC21Nl_OUfTr_xf8ZjzOcg,"['Fast Food', 'Mexican', 'Restaurants']"
zOY-W35waCcBWDmjX7_MFQ,"['Food', 'Sandwiches', 'Bagels', 'Breakfast & Brunch', 'Restaurants']"
qZ1bDtcercwUw4w7trpVjQ,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
98hOHm56D0Boz2LCg0-irg,"['Steakhouses', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
P9aM91bY6XHOY9ZfaLUYqQ,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
_91N3Q_MB5Nula56ZWXzSA,"['Burgers', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
KxJ5DRcSo83N-GW4f_gMQQ,"['American (Traditional)', 'Barbeque', 'Restaurants']"
tuR6sBN9IwyLEg6KiuEXTQ,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
1PSnPPFVfp03iPfJRPWWQw,"['Sushi Bars', 'Japanese', 'Restaurants']"
6SWPWj74qF_pEVgDM3-IpA,"['Fast Food', 'Restaurants']"
rHl7fCXz78i89rEaflTPvw,"['Chinese', 'Restaurants']"
OaABTKQcUvaT3Bqagq8gtw,"['Burgers', 'Restaurants']"
3xdV-7di_YD3MVqs3Pa7-g,"['Bars', 'Burgers', 'Nightlife', 'Restaurants', 'Sports Bars', 'Pizza']"
hvhogN-3cMny0Nrqbsjpkg,"['Restaurants', 'Italian']"
7rsMIEq01gE12F7iRdzLEA,"['Delis', 'Sandwiches', 'Salad', 'Restaurants']"
-f5xy4PY0DV-9FyIM6-M6A,"['Steakhouses', 'Restaurants']"
_naNO-mZQjTav4iLf5TFmA,"['Burgers', 'Fast Food', 'Greek', 'Restaurants']"
UvuUOiP0oIgJ2H_8J6h6Zg,"['Sandwiches', 'Fast Food', 'Chicken Wings', 'Restaurants']"
i3HfmM-evIOLpJ2wuTZVKA,"['American (Traditional)', 'Steakhouses', 'Barbeque', 'Restaurants']"
RbUCjIvGtgPY_cT6MJYxmQ,"['American (New)', 'Restaurants']"
n_t3HHkoR3TXomoBOcVZaQ,"['Burgers', 'Fast Food', 'Restaurants']"
qib8Pu8_auDKPMBm8Ac89A,"['Burgers', 'Fast Food', 'Restaurants']"
ZXl9KGsv-VEoDKCC_08j4A,"['Pizza', 'Restaurants']"
UzbI1Da7X23bDLwPluj5Qg,"['Mexican', 'Restaurants']"
NKDeqe-I2dD1MAtumoIyYQ,"['Burgers', 'Fast Food', 'Restaurants']"
O6fEzyH0fRP7r8IbSnCgoA,"['Chinese', 'Restaurants']"
-2NCvK5807Nxs9GUb2Eo1g,"['Pizza', 'Restaurants']"
PgtH1BWrDms9GbTeJp-vWg,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
Ylef457BBvxuv7wq-20lkg,"['Chinese', 'Restaurants']"
PZ-QCAXNMBV3f54UiP5qIQ,"['Seafood', 'Restaurants', 'Italian']"
Va65srVwxyWNuX2dwF4jEg,"['Fast Food', 'Sandwiches', 'Restaurants']"
51Tvv-QOiFeEcELzDuO1fQ,"['Chinese', 'Restaurants']"
AzW6M1E6KcrTDpQ0DkRt9A,"['Fast Food', 'Restaurants']"
iTjwgc3rHS5k3GptqIp2Uw,"['Mexican', 'Tex-Mex', 'Restaurants']"
rPQsep_POg0YATvt-6MEfg,"['Breakfast & Brunch', 'Sandwiches', 'Restaurants']"
hcFlvyDQq-1izciN8bxCQA,"['Chinese', 'Restaurants']"
jqSH8cUTY0hgJlDi8S01kA,"['Italian', 'Pizza', 'Restaurants']"
mhQweoH_CKOZGuVi2b9Rdg,"['Southern', 'Restaurants']"
pgJ-fy_EAKl5vI-uxV7ORQ,"['Pizza', 'Restaurants']"
oP9AEoTeun7L-dPeSxJw_A,"['Burgers', 'Fast Food', 'Restaurants']"
5odPoosll36dti3xbSwuJA,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
_RC5JhGbNJcgq4CpZQ0g-g,"['Breakfast & Brunch', 'Restaurants']"
WswRGZEX-y1EBZ3pk6XmVA,['Restaurants']
hGMY-HlQTFUCSmHPDobBUg,"['Mexican', 'Restaurants']"
7TRoAw7qD95cClWzRrDTuA,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
LwSNsn2k6v_Nb2dbhP3qsQ,"['Restaurants', 'Pizza', 'Italian']"
